OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
1033,517,115,254.4406235,1
1034,517,104,524.1377194,2
1035,518,115,244.7263743,1
1036,518,104,635.7871137,2
1037,519,104,1412.382568,1
1038,519,139,1597.059375,2
1039,520,104,689.8239651,1
1040,520,139,876.7139955,2
1041,521,115,410.893573,1
1042,521,104,500.8073951,2
1043,522,104,1360.757058,1
1044,522,139,1519.214711,2
1045,523,104,663.4208563,1
1046,523,139,820.9996269,2
1047,524,104,1238.49227,1
1048,524,139,1412.910479,2
1049,525,122,102.2659751,1
1050,525,119,295.9657263,2
1051,526,122,177.9146703,1
1052,526,112,360.7837522,2
1053,527,104,1526.07779,1
1054,527,139,1628.238422,2
1055,528,115,524.9096986,1
1056,528,104,547.9998573,2
1057,529,121,111.5319074,1
1058,529,81,148.7130269,2
1059,530,104,1273.525823,1
1060,530,139,1385.511513,2
1061,531,104,1535.841442,1
1062,531,139,1654.081372,2
1063,532,130,407.0868716,1
1064,532,121,410.6237208,2
1065,533,121,338.0191651,1
1066,533,81,363.7093103,2
1067,534,104,1494.162888,1
1068,534,139,1575.352889,2
1069,535,121,168.7932256,1
1070,535,124,183.827693,2
1071,536,121,211.4758312,1
1072,536,124,241.8207974,2
1073,537,104,1455.940579,1
1074,537,139,1530.748541,2
1075,538,122,178.2908852,1
1076,538,119,380.1236776,2
1077,539,127,566.7304611,1
1078,539,143,765.0464434,2
1079,540,121,271.525876,1
1080,540,81,301.8862394,2
1081,541,104,1774.718288,1
1082,541,150,1824.30225,2
1083,542,104,1389.321831,1
1084,542,139,1452.163901,2
1085,543,130,366.1032694,1
1086,543,121,423.0729345,2
1087,544,115,450.5262335,1
1088,544,117,640.9179739,2
1089,545,130,329.1563925,1
1090,545,121,388.4098873,2
1091,546,124,250.6868861,1
1092,546,121,275.5408917,2
1093,547,122,188.1707195,1
1094,547,119,367.1371333,2
1095,548,127,806.2228111,1
1096,548,143,808.3364155,2
1097,549,130,274.4494561,1
1098,549,124,284.7007729,2
1099,550,150,1775.213323,1
1100,550,104,1782.810485,2
1101,551,117,462.5293733,1
1102,551,110,528.1508933,2
1103,552,117,477.7039966,1
1104,552,110,526.0011604,2
1105,553,127,279.2008979,1
1106,553,125,655.498959,2
1107,554,124,137.5780503,1
1108,554,121,256.1151794,2
1109,555,143,743.8748115,1
1110,555,127,744.2430727,2
1111,556,115,401.7735677,1
1112,556,139,628.3524505,2
1113,557,115,459.3070493,1
1114,557,139,772.2277126,2
1115,558,124,0,1
1116,558,123,69.3042399,2
1117,559,127,51.30937358,1
1118,559,125,350.1866402,2
1119,560,150,1717.971075,1
1120,560,155,1774.507748,2
1121,561,117,425.8490377,1
1122,561,110,515.0566825,2
1123,562,139,552.384918,1
1124,562,104,759.3943163,2
1125,563,139,892.0060668,1
1126,563,104,1012.000737,2
1127,564,117,605.6147912,1
1128,564,110,662.4010795,2
1129,565,115,517.8077266,1
1130,565,139,748.5642847,2
1131,566,115,448.1737448,1
1132,566,139,542.281153,2
1133,567,124,196.7679939,1
1134,567,130,202.3560584,2
1135,568,139,472.0894973,1
1136,568,115,562.8688264,2
1137,569,150,1806.227697,1
1138,569,155,1844.945978,2
1139,570,155,2243.680693,1
1140,570,150,2249.217383,2
1141,571,115,492.4805796,1
1142,571,139,666.1751791,2
1143,572,161,2266.931619,1
1144,572,155,2277.251534,2
1145,573,139,895.5020055,1
1146,573,104,1071.633136,2
1147,574,139,1487.194656,1
1148,574,150,1524.192026,2
1149,575,139,849.2699418,1
1150,575,104,1017.423615,2
1151,576,150,1769.148784,1
1152,576,155,1808.737463,2
1153,577,139,538.4934851,1
1154,577,104,858.5075946,2
1155,578,161,2233.923392,1
1156,578,155,2293.885964,2
1157,579,150,1667.850318,1
1158,579,155,1720.593226,2
1159,580,115,630.9822005,1
1160,580,117,703.8929689,2
1161,581,139,806.4386617,1
1162,581,104,1021.808204,2
1163,582,139,923.0795456,1
1164,582,104,1121.0252,2
1165,583,139,1398.723488,1
1166,583,150,1474.740027,2
1167,584,125,203.967729,1
1168,584,82,429.5819593,2
1169,585,150,1805.822519,1
1170,585,155,1838.905468,2
1171,586,125,0,1
1172,586,127,353.8440482,2
1173,587,115,522.2120179,1
1174,587,139,542.6290608,2
1175,588,127,165.4206534,1
1176,588,143,544.7135847,2
1177,589,150,1725.092197,1
1178,589,155,1764.003594,2
1179,590,161,2177.07138,1
1180,590,190,2264.04101,2
1181,591,139,955.0202967,1
1182,591,104,1171.691143,2
1183,592,139,829.0079547,1
1184,592,104,1094.677646,2
1185,593,128,35.57907129,1
1186,593,126,42.52587819,2
1187,594,150,1773.07985,1
1188,594,155,1805.563042,2
1189,595,126,0,1
1190,595,128,52.46859281,2
1191,596,139,459.3279011,1
1192,596,115,555.0010775,2
1193,597,139,989.3516798,1
1194,597,104,1224.220067,2
1195,598,139,861.5369466,1
1196,598,104,1139.018604,2
1197,599,150,1688.947328,1
1198,599,155,1727.440406,2
1199,600,150,1825.201502,1
1200,600,155,1846.103115,2
1201,601,150,1751.590182,1
1202,601,155,1782.830459,2
1203,602,125,20.81010355,1
1204,602,133,331.7097715,2
1205,603,125,87.62414489,1
1206,603,133,351.0595027,2
1207,604,117,605.1016094,1
1208,604,128,667.4590718,2
1209,605,150,1438.204309,1
1210,605,139,1440.270711,2
1211,606,139,724.804363,1
1212,606,104,1067.521286,2
1213,607,139,1022.93418,1
1214,607,150,1267.360576,2
1215,608,139,891.6281072,1
1216,608,104,1174.3966,2
1217,609,150,1600.232588,1
1218,609,155,1647.8757,2
1219,610,134,314.3842624,1
1220,610,125,586.9866188,2
1221,611,124,137.0997494,1
1222,611,129,323.5119765,2
1223,612,150,1661.259445,1
1224,612,155,1698.771988,2
1225,613,127,0,1
1226,613,125,353.8440482,2
1227,614,150,1727.796002,1
1228,614,155,1759.334568,2
1229,615,130,124.884123,1
1230,615,124,351.8152744,2
1231,616,125,287.9206369,1
1232,616,82,395.2047073,2
1233,617,139,756.9616068,1
1234,617,104,1107.797138,2
1235,618,150,1800.86512,1
1236,618,155,1820.783237,2
1237,619,125,168.1482333,1
1238,619,127,174.7625878,2
1239,620,128,0,1
1240,620,126,52.46859281,2
1241,621,122,268.5066918,1
1242,621,119,432.8398278,2
1243,622,139,918.7957871,1
1244,622,104,1221.545973,2
1245,623,139,1067.294459,1
1246,623,150,1257.508534,2
1247,624,150,1775.697904,1
1248,624,155,1796.674939,2
1249,625,126,76.58231736,1
1250,625,129,89.46012905,2
1251,626,139,325.9601069,1
1252,626,115,634.6271198,2
1253,627,150,1702.565077,1
1254,627,155,1734.362971,2
1255,628,124,146.4257682,1
1256,628,130,243.1192756,2
1257,629,139,777.0489164,1
1258,629,104,1154.624328,2
1259,630,143,1440.469741,1
1260,630,149,1465.626976,2
1261,631,139,959.8815098,1
1262,631,150,1213.684269,2
1263,632,150,1753.140258,1
1264,632,155,1773.151803,2
1265,633,124,171.7858876,1
1266,633,129,274.6891223,2
1267,634,117,429.2586064,1
1268,634,128,518.8429202,2
1269,635,124,165.6516329,1
1270,635,129,292.0513397,2
1271,636,150,1614.874216,1
1272,636,155,1650.922405,2
1273,637,139,432.7258004,1
1274,637,115,609.2701344,2
1275,638,129,75.01926903,1
1276,638,126,115.4489173,2
1277,639,150,1676.587111,1
1278,639,155,1708.003901,2
1279,640,139,1101.074971,1
1280,640,150,1244.784249,2
1281,641,150,1531.517953,1
1282,641,155,1580.119729,2
1283,642,128,6.183371582,1
1284,642,126,84.2980147,2
1285,643,150,1731.013018,1
1286,643,155,1749.816394,2
1287,644,139,813.0955609,1
1288,644,150,1171.16143,2
1289,645,139,996.6660227,1
1290,645,150,1201.795239,2
1291,646,139,672.4064686,1
1292,646,104,1106.795905,2
1293,647,134,277.3860668,1
1294,647,82,534.2763595,2
1295,648,150,1795.485454,1
1296,648,155,1804.861534,2
1297,649,150,1660.105609,1
1298,649,155,1689.762944,2
1299,650,139,1142.573872,1
1300,650,150,1243.589178,2
1301,651,125,257.2053796,1
1302,651,82,312.8561376,2
1303,652,124,186.9393554,1
1304,652,130,264.4812781,2
1305,653,139,849.8754151,1
1306,653,150,1157.2924,2
1307,654,150,1709.665956,1
1308,654,155,1727.822947,2
1309,655,150,1754.958899,1
1310,655,155,1767.110249,2
1311,656,139,1034.013155,1
1312,656,150,1191.886551,2
1313,657,139,705.1247284,1
1314,657,150,1136.237689,2
1315,658,150,1579.552132,1
1316,658,155,1613.136601,2
1317,659,150,1339.660066,1
1318,659,139,1378.242772,2
1319,660,125,189.4641998,1
1320,660,82,258.4551567,2
1321,661,150,1688.195318,1
1322,661,155,1706.014454,2
1323,662,115,531.472157,1
1324,662,117,771.9435046,2
1325,663,139,881.9065512,1
1326,663,150,1142.540328,2
1327,664,139,1065.317208,1
1328,664,150,1185.613489,2
1329,665,150,1623.143238,1
1330,665,155,1651.907115,2
1331,666,139,739.8118907,1
1332,666,150,1116.167157,2
1333,667,150,1544.904193,1
1334,667,155,1578.944901,2
1335,668,150,1707.750739,1
1336,668,155,1720.708033,2
1337,669,150,1669.1462,1
1338,669,155,1685.676087,2
1339,670,139,264.7330902,1
1340,670,115,696.4006477,2
1341,671,125,67.60055575,1
1342,671,133,197.7466458,2
1343,672,139,924.6075991,1
1344,672,150,1130.453411,2
1345,673,150,1305.851003,1
1346,673,139,1347.170792,2
1347,674,134,197.9112961,1
1348,674,82,577.323541,2
1349,675,150,1595.820949,1
1350,675,155,1623.468963,2
1351,676,150,1249.656957,1
1352,676,139,1278.43957,2
1353,677,139,1108.215895,1
1354,677,150,1178.600038,2
1355,678,150,1252.581426,1
1356,678,139,1289.375518,2
1357,679,139,770.2836678,1
1358,679,150,1098.467348,2
1359,680,150,1670.235221,1
1360,680,155,1684.036096,2
1361,681,139,193.5327326,1
1362,681,115,774.9374493,2
1363,682,150,1567.3823,1
1364,682,155,1593.998305,2
1365,683,139,1148.470881,1
1366,683,150,1179.160878,2
1367,684,150,1704.850166,1
1368,684,155,1712.694837,2
1369,685,129,38.40465157,1
1370,685,131,51.69234649,2
1371,686,139,959.0069389,1
1372,686,150,1116.821157,2
1373,687,129,0,1
1374,687,131,45.92915633,2
1375,688,139,816.487139,1
1376,688,150,1083.042347,2
1377,689,150,1429.451135,1
1378,689,155,1474.32644,2
1379,690,150,1269.433465,1
1380,690,139,1324.573753,2
1381,691,150,1505.710142,1
1382,691,155,1536.555059,2
1383,692,130,108.211761,1
1384,692,124,247.8519024,2
1385,693,139,371.9662027,1
1386,693,115,718.4022121,2
1387,694,149,1519.213261,1
1388,694,152,1592.233283,2
1389,695,150,1553.257239,1
1390,695,155,1577.990673,2
1391,696,150,1637.28585,1
1392,696,155,1650.680856,2
1393,697,150,1690.036448,1
1394,697,155,1695.442352,2
1395,698,139,1001.527037,1
1396,698,150,1107.692157,2
1397,699,150,1203.42465,1
1398,699,139,1250.96316,2
1399,700,150,1234.024495,1
1400,700,139,1296.797809,2
1401,701,139,849.8278221,1
1402,701,150,1069.114926,2
1403,702,150,1470.418378,1
1404,702,155,1500.886224,2
1405,703,150,1297.282652,1
1406,703,155,1359.971468,2
1407,704,139,1037.427637,1
1408,704,150,1101.351557,2
1409,705,130,74.59895368,1
1410,705,124,481.3920719,2
1411,706,139,889.737255,1
1412,706,150,1055.788917,2
1413,707,150,1514.381936,1
1414,707,155,1535.937513,2
1415,708,150,1579.465142,1
1416,708,155,1592.002703,2
1417,709,130,0,1
1418,709,124,356.582004,2
1419,710,150,1661.558213,1
1420,710,155,1664.024109,2
1421,711,150,1153.687936,1
1422,711,139,1212.305483,2
1423,712,139,1082.175584,1
1424,712,150,1096.124712,2
1425,713,139,225.1739577,1
1426,713,115,801.8880088,2
1427,714,149,1522.746393,1
1428,714,152,1592.467718,2
1429,715,139,935.5076062,1
1430,715,150,1044.8526,2
1431,716,139,699.4450528,1
1432,716,115,884.7048285,2
1433,717,150,1504.300978,1
1434,717,155,1522.535931,2
1435,718,150,1178.454376,1
1436,718,155,1264.367538,2
1437,719,143,290.6566328,1
1438,719,127,577.8764801,2
1439,720,155,1647.427674,1
1440,720,150,1647.691186,2
1441,721,150,1094.344267,1
1442,721,139,1120.04701,2
1443,722,150,1215.430206,1
1444,722,155,1284.043608,2
1445,723,140,187.7905707,1
1446,723,133,230.1906637,2
1447,724,130,122.1980222,1
1448,724,124,530.0702288,2
1449,725,139,99.97421143,1
1450,725,115,867.363262,2
1451,726,150,1559.890948,1
1452,726,155,1571.723987,2
1453,727,150,1484.202015,1
1454,727,155,1501.354234,2
1455,728,139,976.1185035,1
1456,728,150,1034.394003,2
1457,729,155,1675.283586,1
1458,729,150,1682.078899,2
1459,730,150,1270.175202,1
1460,730,155,1325.059998,2
1461,731,144,539.5687668,1
1462,731,145,673.8370488,2
1463,732,150,1424.221785,1
1464,732,155,1448.559687,2
1465,733,155,1626.783928,1
1466,733,150,1628.346252,2
1467,734,130,72.98134406,1
1468,734,124,508.1623571,2
1469,735,150,1541.481396,1
1470,735,155,1551.075749,2
1471,736,150,1572.409137,1
1472,736,155,1576.273774,2
1473,737,131,0,1
1474,737,132,4.724731266,2
1475,738,139,360.9073364,1
1476,738,115,827.3926235,2
1477,739,139,1020.876829,1
1478,739,150,1029.641472,2
1479,740,134,30.87904616,1
1480,740,82,613.4712417,2
1481,741,155,1609.260147,1
1482,741,150,1612.113919,2
1483,742,150,1531.255823,1
1484,742,155,1538.348809,2
1485,743,150,1562.126463,1
1486,743,155,1563.596946,2
1487,744,150,1244.435798,1
1488,744,155,1296.138835,2
1489,745,150,1027.660527,1
1490,745,139,1076.33537,2
1491,746,150,1465.046892,1
1492,746,155,1475.853613,2
1493,747,155,1595.93039,1
1494,747,150,1601.125818,2
1495,748,150,1128.140103,1
1496,748,155,1202.137612,2
1497,749,150,1176.358725,1
1498,749,155,1237.775448,2
1499,750,155,1548.085508,1
1500,750,150,1548.433816,2
1501,751,129,283.5350707,1
1502,751,131,316.2325301,2
1503,752,150,1028.634506,1
1504,752,139,1110.000171,2
1505,753,150,1517.310596,1
1506,753,155,1520.643007,2
1507,754,155,1632.530186,1
1508,754,150,1645.197516,2
1509,755,155,1578.686558,1
1510,755,150,1585.346182,2
1511,756,161,1869.100629,1
1512,756,190,1896.581545,2
1513,757,155,1532.548,1
1514,757,150,1534.569885,2
1515,758,139,207.0626265,1
1516,758,115,882.9095712,2
1517,759,139,48.78815852,1
1518,759,115,929.6071327,2
1519,760,150,1433.391029,1
1520,760,155,1440.14574,2
1521,761,130,108.3574969,1
1522,761,124,554.3675909,2
1523,762,143,140.9151934,1
1524,762,127,407.4722547,2
1525,763,155,1560.972116,1
1526,763,150,1569.90201,2
1527,764,82,208.3423522,1
1528,764,142,277.3127507,2
1529,765,150,1375.444597,1
1530,765,155,1389.172669,2
1531,766,150,1215.769951,1
1532,766,155,1264.104364,2
1533,767,132,0,1
1534,767,131,4.724731266,2
1535,768,130,230.0532602,1
1536,768,124,653.4292247,2
1537,769,150,1133.287178,1
1538,769,155,1195.449155,2
1539,770,132,94.83722896,1
1540,770,131,106.8400801,2
1541,771,144,281.2954745,1
1542,771,134,438.9110641,2
1543,772,150,1045.301138,1
1544,772,155,1121.717203,2
1545,773,133,0,1
1546,773,82,15.20499098,2
1547,774,150,1413.253877,1
1548,774,155,1416.609712,2
1549,775,150,1145.558801,1
1550,775,155,1194.150081,2
1551,776,155,1588.752803,1
1552,776,150,1606.196112,2
1553,777,139,643.7619108,1
1554,777,150,853.156619,2
1555,778,155,1500.495112,1
1556,778,150,1510.840029,2
1557,779,150,1191.134535,1
1558,779,155,1233.333826,2
1559,780,139,558.2122933,1
1560,780,115,954.8244273,2
1561,781,132,205.8035702,1
1562,781,131,213.8193648,2
1563,782,134,0,1
1564,782,144,538.3371099,2
1565,783,155,1516.841665,1
1566,783,150,1531.274987,2
1567,784,130,38.00923759,1
1568,784,124,464.4682849,2
1569,785,155,1406.446812,1
1570,785,150,1408.583688,2
1571,786,161,1750.490014,1
1572,786,190,1808.026752,2
1573,787,134,58.2889385,1
1574,787,144,453.3793852,2
1575,788,139,281.815125,1
1576,788,115,969.4320661,2
1577,789,82,78.8328498,1
1578,789,142,134.8186579,2
1579,790,134,140.9065966,1
1580,790,144,369.6413956,2
1581,791,134,37.01829167,1
1582,791,144,487.3024086,2
1583,792,155,1502.044864,1
1584,792,150,1519.816014,2
1585,793,139,735.8374671,1
1586,793,150,823.7037638,2
1587,794,134,220.7018489,1
1588,794,144,300.8263659,2
1589,795,150,1013.019156,1
1590,795,155,1079.988112,2
1591,796,135,0,1
1592,796,141,75.20897953,2
1593,797,136,0,1
1594,797,168,252.6246229,2
1595,798,137,0,1
1596,798,163,103.0650385,2
1597,799,138,0,1
1598,799,168,45.26201517,2
1599,800,139,0,1
1600,800,150,1021.173747,2
1601,801,132,7.429631537,1
1602,801,131,83.95511767,2
1603,802,139,42.7799118,1
1604,802,115,1023.135664,2
1605,803,150,1031.818865,1
1606,803,155,1091.194474,2
1607,804,150,1169.229331,1
1608,804,155,1203.096589,2
1609,805,130,41.2167944,1
1610,805,124,499.6429595,2
1611,806,139,610.9115196,1
1612,806,150,787.1466362,2
1613,807,155,1483.730058,1
1614,807,150,1502.659678,2
1615,808,140,0,1
1616,808,141,54.04125792,2
1617,809,139,11.27338826,1
1618,809,150,1043.554289,2
1619,810,155,1540.161215,1
1620,810,150,1565.059708,2
1621,811,155,1396.15477,1
1622,811,150,1404.89543,2
1623,812,130,382.6070197,1
1624,812,124,827.0473378,2
1625,813,139,9.885709098,1
1626,813,150,1009.098174,2
1627,814,134,165.9791308,1
1628,814,144,329.9368544,2
1629,815,150,1052.022791,1
1630,815,155,1096.60375,2
1631,816,150,802.3739135,1
1632,816,139,830.3861706,2
1633,817,150,1076.506798,1
1634,817,155,1112.79611,2
1635,818,155,1375.759593,1
1636,818,150,1386.08984,2
1637,819,139,185.4572986,1
1638,819,115,1030.009041,2
1639,820,150,1151.679434,1
1640,820,155,1175.5398,2
1641,821,139,453.4125564,1
1642,821,115,1059.082624,2
1643,822,181,1603.745445,1
1644,822,149,1777.469355,2
1645,823,139,706.6271578,1
1646,823,150,757.7313368,2
1647,824,134,244.2967825,1
1648,824,82,291.670706,2
1649,825,150,1085.443222,1
1650,825,155,1114.98369,2
1651,826,130,361.9471101,1
1652,826,132,364.6382619,2
1653,827,181,1616.939872,1
1654,827,149,1631.128937,2
1655,828,132,88.61423561,1
1656,828,131,166.5328762,2
1657,829,155,1502.888283,1
1658,829,150,1529.471048,2
1659,830,155,1377.063141,1
1660,830,150,1393.814569,2
1661,831,141,0,1
1662,831,140,54.04125792,2
1663,832,134,224.1803306,1
1664,832,82,418.9353433,2
1665,833,134,155.0599481,1
1666,833,144,378.8068094,2
1667,834,144,133.4000295,1
1668,834,134,422.6265353,2
1669,835,142,126.1893627,1
1670,835,82,162.4998849,2
1671,836,150,791.3921241,1
1672,836,155,901.0117027,2
1673,837,130,198.6779097,1
1674,837,124,647.6269017,2
1675,838,150,732.845327,1
1676,838,139,803.2375593,2
1677,839,142,0,1
1678,839,82,32.43435355,2
1679,840,155,1364.830628,1
1680,840,150,1385.934022,2
1681,841,132,447.2134911,1
1682,841,131,492.2869932,2
1683,842,155,1479.240508,1
1684,842,150,1508.786956,2
1685,843,132,150.3016486,1
1686,843,131,226.7536441,2
1687,844,139,568.250537,1
1688,844,150,684.0201595,2
1689,845,150,1104.944511,1
1690,845,155,1123.478084,2
1691,846,139,124.3094706,1
1692,846,150,1043.146591,2
1693,847,139,274.4305904,1
1694,847,150,731.4263529,2
1695,848,155,1459.310172,1
1696,848,150,1491.673834,2
1697,849,145,290.6868852,1
1698,849,144,946.0034498,2
1699,850,145,278.8146544,1
1700,850,144,923.2288723,2
1701,851,134,184.8559711,1
1702,851,144,362.0191809,2
1703,852,150,788.1823616,1
1704,852,155,878.047993,2
1705,853,142,30.87315765,1
1706,853,82,128.8569661,2
1707,854,130,285.3711879,1
1708,854,124,716.3010482,2
1709,855,141,85.38734052,1
1710,855,135,142.1444199,2
1711,856,141,146.0074589,1
1712,856,135,190.7098632,2
1713,857,155,1339.312801,1
1714,857,150,1365.767555,2
1715,858,155,1433.614879,1
1716,858,150,1467.452554,2
1717,859,150,717.670588,1
1718,859,155,826.9932092,2
1719,860,150,676.7596316,1
1720,860,155,809.8022464,2
1721,861,190,1641.733949,1
1722,861,161,1736.794464,2
1723,862,132,509.88295,1
1724,862,131,550.7851276,2
1725,863,150,643.3063498,1
1726,863,139,667.4071227,2
1727,864,134,120.6196487,1
1728,864,144,402.2693318,2
1729,865,155,1333.135341,1
1730,865,150,1363.589357,2
1731,866,155,1411.458405,1
1732,866,150,1447.137449,2
1733,867,139,554.9696014,1
1734,867,150,620.7026019,2
1735,868,143,282.1728684,1
1736,868,149,533.640272,2
1737,869,143,0,1
1738,869,141,566.657369,2
1739,870,149,791.0248966,1
1740,870,152,878.889198,2
1741,871,134,244.0320465,1
1742,871,144,337.9294311,2
1743,872,150,789.4955792,1
1744,872,155,865.6817791,2
1745,873,130,359.709162,1
1746,873,124,811.8567039,2
1747,874,132,544.03677,1
1748,874,131,596.5419817,2
1749,875,132,532.9274356,1
1750,875,131,585.5278475,2
1751,876,130,344.7454429,1
1752,876,147,737.3003193,2
1753,877,150,716.4426057,1
1754,877,155,806.9974398,2
1755,878,139,241.0663681,1
1756,878,150,743.1441588,2
1757,879,132,666.3340317,1
1758,879,131,708.3919938,2
1759,880,130,407.2924484,1
1760,880,124,867.7548746,2
1761,881,150,609.8318756,1
1762,881,155,753.0627378,2
1763,882,155,1322.972218,1
1764,882,150,1364.102186,2
1765,883,135,41.13506428,1
1766,883,142,95.91305843,2
1767,884,139,306.3475524,1
1768,884,150,1069.521716,2
1769,885,149,679.7394317,1
1770,885,152,782.9947391,2
1771,886,155,1345.883742,1
1772,886,150,1390.525453,2
1773,887,142,326.775169,1
1774,887,82,391.1345673,2
1775,888,150,577.0191676,1
1776,888,139,655.6057169,2
1777,889,130,842.9040754,1
1778,889,145,1057.898942,2
1779,890,143,335.1601388,1
1780,890,149,484.4854312,2
1781,891,143,32.06971892,1
1782,891,149,585.2137752,2
1783,892,132,762.5183547,1
1784,892,131,805.7947842,2
1785,893,144,0,1
1786,893,134,538.3371099,2
1787,894,142,154.1340813,1
1788,894,82,217.7427767,2
1789,895,150,804.0269061,1
1790,895,155,858.8577079,2
1791,896,135,21.07528724,1
1792,896,142,124.1820354,2
1793,897,150,720.491051,1
1794,897,155,791.6321074,2
1795,898,130,676.0148276,1
1796,898,160,1119.140971,2
1797,899,145,815.9913807,1
1798,899,130,1020.281727,2
1799,900,134,270.5153693,1
1800,900,144,492.9054195,2
1801,901,144,98.76519252,1
1802,901,134,387.9583641,2
1803,902,150,595.2820409,1
1804,902,155,710.1533571,2
1805,903,130,431.0763991,1
1806,903,147,653.4071765,2
1807,904,134,295.4872135,1
1808,904,146,438.5619453,2
1809,905,150,541.8374344,1
