OBJECTID,IN_FID,Near_exp_dist,Near_exp_rank,Near_dest,Near_dst_rank
14000,7000,5648.315484,2,9.599761223,2
14001,7001,1563.47101,1,0,1
14002,7001,1597.470835,2,13.1721817,2
14003,7002,3449.938419,1,0,1
14004,7002,3474.685524,2,23.92465662,2
14005,7003,1788.250518,1,0,1
14006,7003,5573.458202,2,9.357729569,2
14007,7004,3496.345336,1,0,1
14008,7004,3523.13048,2,29.5006378,2
14009,7005,1620.092043,1,0,1
14010,7005,5604.180332,2,13.00847861,2
14011,7006,1519.267743,1,0,1
14012,7006,1597.771408,2,13.1721817,2
14013,7007,1344.445441,1,0,1
14014,7007,1723.804772,2,97.52110007,2
14015,7008,1276.939478,1,0,1
14016,7008,1833.357611,2,97.52110007,2
14017,7009,1614.667726,1,0,1
14018,7009,2452.15264,2,89.98238244,2
14019,7010,1518.203383,1,0,1
14020,7010,5619.282667,2,9.599761223,2
14021,7011,1790.341523,1,0,1
14022,7011,2768.088027,2,82.85640335,2
14023,7012,1756.792808,1,0,1
14024,7012,5548.966026,2,12.59435554,2
14025,7013,701.1625959,1,0,1
14026,7013,1763.648858,2,7.735491635,2
14027,7014,1499.412035,1,0,1
14028,7014,2185.227963,2,53.37172509,2
14029,7015,1265.284523,1,0,1
14030,7015,1451.327618,2,44.47141135,2
14031,7016,1816.482762,1,0,1
14032,7016,5514.605521,2,9.357729569,2
14033,7017,1262.367658,1,0,1
14034,7017,1530.998158,2,99.67169222,2
14035,7018,3320.133754,1,0,1
14036,7018,3342.288942,2,14.22424483,2
14037,7019,1588.270157,1,0,1
14038,7019,5575.76396,2,7.734320176,2
14039,7020,3485.399572,1,0,1
14040,7020,3514.334984,2,12.97775148,2
14041,7021,1370.015552,1,0,1
14042,7021,5633.526667,2,12.71455316,2
14043,7022,1172.340521,1,0,1
14044,7022,1856.309787,2,119.7319222,2
14045,7023,1497.365541,1,0,1
14046,7023,5578.018726,2,7.555453527,2
14047,7024,1712.889478,1,0,1
14048,7024,5512.858141,2,6.697709834,2
14049,7025,3537.48449,1,0,1
14050,7025,3569.039722,2,7.783678706,2
14051,7026,1418.066761,1,0,1
14052,7026,1798.498286,2,56.31938656,2
14053,7027,1572.013979,1,0,1
14054,7027,5547.154837,2,7.734320176,2
14055,7028,3499.082294,1,0,1
14056,7028,3529.727934,2,7.783678706,2
14057,7029,3266.561043,1,0,1
14058,7029,3289.128777,2,14.22424483,2
14059,7030,1653.561023,1,0,1
14060,7030,2603.545151,2,44.33342691,2
14061,7031,1252.094742,1,0,1
14062,7031,1345.196256,2,99.67169222,2
14063,7032,3560.872219,1,0,1
14064,7032,3593.664141,2,9.067303366,2
14065,7033,1331.969357,1,0,1
14066,7033,5578.331984,2,12.71455316,2
14067,7034,3328.840846,1,0,1
14068,7034,3354.616551,2,14.6897392,2
14069,7035,3349.354943,1,0,1
14070,7035,3375.962017,2,14.6897392,2
14071,7036,1755.723744,1,0,1
14072,7036,5466.57209,2,6.697709834,2
14073,7037,1940.269191,1,0,1
14074,7037,3043.455212,2,54.91032443,2
14075,7038,3432.537555,1,0,1
14076,7038,3462.223893,2,12.97775148,2
14077,7039,1487.446147,1,0,1
14078,7039,5538.680271,2,7.555453527,2
14079,7040,1670.393927,1,0,1
14080,7040,5480.695758,2,5.816728156,2
14081,7041,1823.861527,1,0,1
14082,7041,2895.759553,2,54.91032443,2
14083,7042,1563.256091,1,0,1
14084,7042,5506.320352,2,11.13103288,2
14085,7043,1132.611692,1,0,1
14086,7043,1686.111974,2,136.1901176,2
14087,7044,1353.757679,1,0,1
14088,7044,1763.628155,2,31.08491933,2
14089,7045,1412.980109,1,0,1
14090,7045,2192.574909,2,40.59131265,2
14091,7046,1824.128532,1,0,1
14092,7046,5404.728501,2,21.27934763,2
14093,7047,1463.284828,1,0,1
14094,7047,5512.974173,2,8.657172431,2
14095,7048,1713.427438,1,0,1
14096,7048,5435.215859,2,5.816728156,2
14097,7049,1319.718511,1,0,1
14098,7049,5509.267298,2,7.436647468,2
14099,7050,1360.304854,1,0,1
14100,7050,1534.858062,2,18.75573451,2
14101,7051,1373.821511,1,0,1
14102,7051,5507.252164,2,7.436647468,2
14103,7052,1550.078079,1,0,1
14104,7052,5472.492233,2,5.129467373,2
14105,7053,1092.559012,1,0,1
14106,7053,1393.620608,2,131.815539,2
14107,7054,1663.788573,1,0,1
14108,7054,5416.718489,2,7.909667233,2
14109,7055,1292.18859,1,0,1
14110,7055,1785.849608,2,31.08491933,2
14111,7056,1377.136343,1,0,1
14112,7056,1398.877022,2,52.88963138,2
14113,7057,1347.187235,1,0,1
14114,7057,1474.084839,2,18.75573451,2
14115,7058,1315.131921,1,0,1
14116,7058,1405.317803,2,52.88963138,2
14117,7059,1519.718912,1,0,1
14118,7059,5446.7573,2,5.129467373,2
14119,7060,1473.506611,1,0,1
14120,7060,2442.463282,2,89.98238244,2
14121,7061,1555.609157,1,0,1
14122,7061,2596.97848,2,44.33342691,2
14123,7062,1045.641996,1,0,1
14124,7062,1488.486143,2,103.3615867,2
14125,7063,1650.127813,1,0,1
14126,7063,5383.924695,2,7.611251771,2
14127,7064,1647.747802,1,0,1
14128,7064,2735.816521,2,85.59713321,2
14129,7065,1346.360384,1,0,1
14130,7065,2201.592296,2,30.47817835,2
14131,7066,1342.8553,1,0,1
14132,7066,5428.145753,2,5.440458373,2
14133,7067,1996.23681,1,0,1
14134,7067,3203.489429,2,3.318041628,2
14135,7068,3400.207646,1,0,1
14136,7068,3433.883727,2,20.3828283,2
14137,7069,1890.372596,1,0,1
14138,7069,5294.683795,2,10.5721541,2
14139,7070,1495.38243,1,0,1
14140,7070,5418.673588,2,5.501846078,2
14141,7071,1093.501356,1,0,1
14142,7071,1269.790278,2,107.1023462,2
14143,7072,1391.204514,1,0,1
14144,7072,5423.56334,2,5.440458373,2
14145,7073,2117.094315,1,0,1
14146,7073,5238.007312,2,11.66120944,2
14147,7074,3088.008824,1,0,1
14148,7074,3110.842178,2,13.40939226,2
14149,7075,3350.95717,1,0,1
14150,7075,3383.637871,2,20.3828283,2
14151,7076,1629.353161,1,0,1
14152,7076,5365.717387,2,6.065296622,2
14153,7077,1226.269283,1,0,1
14154,7077,1867.437772,2,44.17984071,2
14155,7078,3202.923342,1,0,1
14156,7078,3230.9428,2,12.39891474,2
14157,7079,3179.211407,1,0,1
14158,7079,3206.240491,2,12.39891474,2
14159,7080,3116.74693,1,0,1
14160,7080,3141.26183,2,13.40939226,2
14161,7081,3298.493605,1,0,1
14162,7081,3329.994917,2,18.0832144,2
14163,7082,1830.367238,1,0,1
14164,7082,5305.207802,2,6.457207089,2
14165,7083,3271.264274,1,0,1
14166,7083,3301.743714,2,18.0832144,2
14167,7084,1899.42802,1,0,1
14168,7084,5241.830204,2,10.5721541,2
14169,7085,1806.968523,1,0,1
14170,7085,2976.075609,2,82.25417555,2
14171,7086,1739.288268,1,0,1
14172,7086,5306.388309,2,9.550858049,2
14173,7087,2123.812052,1,0,1
14174,7087,3363.003447,2,133.2577219,2
14175,7088,1217.173177,1,0,1
14176,7088,1530.853026,2,36.72818187,2
14177,7089,972.7745798,1,0,1
14178,7089,1043.750227,2,744.0228848,2
14179,7090,1191.707633,1,0,1
14180,7090,1646.718888,2,13.83991283,2
14181,7091,1953.389354,1,0,1
14182,7091,5232.878811,2,13.31672418,2
14183,7092,1609.805082,1,0,1
14184,7092,5337.545878,2,6.065296622,2
14185,7093,1880.222083,1,0,1
14186,7093,5247.071226,2,7.201627017,2
14187,7094,1805.206167,1,0,1
14188,7094,5276.913696,2,6.457207089,2
14189,7095,1164.607914,1,0,1
14190,7095,1612.472896,2,13.83991283,2
14191,7096,1585.480028,1,0,1
14192,7096,5324.904146,2,6.217003662,2
14193,7097,2922.486111,1,0,1
14194,7097,2940.524447,2,42.01890624,2
14195,7098,1494.705732,1,0,1
14196,7098,2598.998287,2,43.73052872,2
14197,7099,1882.586865,1,0,1
14198,7099,5219.563157,2,7.716462653,2
14199,7100,1252.186381,1,0,1
14200,7100,1260.026376,2,34.82593422,2
14201,7101,3039.799239,1,0,1
14202,7101,3064.662129,2,23.03736048,2
14203,7102,1934.201964,1,0,1
14204,7102,5196.066863,2,7.201627017,2
14205,7103,1841.056243,1,0,1
14206,7103,5232.265229,2,11.40669424,2
14207,7104,3098.033263,1,0,1
14208,7104,3125.836067,2,17.98628626,2
14209,7105,1616.99291,1,0,1
14210,7105,2783.839681,2,5.592935497,2
14211,7106,1206.025808,1,0,1
14212,7106,1317.409564,2,34.82593422,2
14213,7107,922.111671,1,0,1
14214,7107,1534.630207,2,11.31457085,2
14215,7108,3234.933587,1,0,1
14216,7108,4587.904388,2,179.5482801,2
14217,7109,1922.719501,1,0,1
14218,7109,5183.557908,2,7.129363767,2
14219,7110,1542.879873,1,0,1
14220,7110,5304.751417,2,8.12147335,2
14221,7111,3170.942845,1,0,1
14222,7111,3202.620696,2,19.37297089,2
14223,7112,1878.514396,1,0,1
14224,7112,3109.738859,2,3.318041628,2
14225,7113,1582.879429,1,0,1
14226,7113,5286.999958,2,7.6635271,2
14227,7114,898.7840494,1,0,1
14228,7114,1515.005249,2,11.31457085,2
14229,7115,1655.924201,1,0,1
14230,7115,2854.360474,2,32.61156995,2
14231,7116,1961.949122,1,0,1
14232,7116,5150.732487,2,6.238762723,2
14233,7117,1691.154003,1,0,1
14234,7117,5203.254435,2,10.351959,2
14235,7118,2064.186611,1,0,1
14236,7118,5124.51088,2,7.896468057,2
14237,7119,1405.300395,1,0,1
14238,7119,5270.798858,2,10.27471637,2
14239,7120,1735.765583,1,0,1
14240,7120,5219.204283,2,8.185140552,2
14241,7121,2115.913634,1,0,1
14242,7121,5073.24425,2,11.66120944,2
14243,7122,1238.839862,1,0,1
14244,7122,2206.670374,2,26.00542565,2
14245,7123,1850.393163,1,0,1
14246,7123,5179.151172,2,7.449179756,2
14247,7124,2838.100452,1,0,1
14248,7124,2855.507649,2,42.01890624,2
14249,7125,1998.731321,1,0,1
14250,7125,5131.949778,2,6.238762723,2
14251,7126,1559.651557,1,0,1
14252,7126,5270.829803,2,7.227576489,2
14253,7127,1287.873685,1,0,1
14254,7127,2317.459088,2,26.00542565,2
14255,7128,3034.705294,1,0,1
14256,7128,3063.218616,2,17.98628626,2
14257,7129,2959.813561,1,0,1
14258,7129,2985.248869,2,17.01929709,2
14259,7130,2496.949501,1,0,1
14260,7130,3823.553868,2,50.16584862,2
14261,7131,1783.21828,1,0,1
14262,7131,5184.060878,2,13.35324116,2
14263,7132,1519.013125,1,0,1
14264,7132,5243.683108,2,8.019119033,2
14265,7133,3413.127795,1,0,1
14266,7133,4800.515627,2,77.48439468,2
14267,7134,1602.882566,1,0,1
14268,7134,5240.960207,2,7.6635271,2
14269,7135,1564.780627,1,0,1
14270,7135,5245.029303,2,7.227576489,2
14271,7136,1509.511076,1,0,1
14272,7136,2684.914462,2,5.592935497,2
14273,7137,1059.974651,1,0,1
14274,7137,1492.425092,2,16.91125254,2
14275,7138,2042.134667,1,0,1
14276,7138,5094.096268,2,7.896468057,2
14277,7139,1718.046506,1,0,1
14278,7139,5192.800298,2,8.185140552,2
14279,7140,1874.366615,1,0,1
14280,7140,5126.459427,2,7.449179756,2
14281,7141,701.5376155,1,0,1
14282,7141,1336.890573,2,516.3644375,2
14283,7142,2227.18024,1,0,1
14284,7142,3529.568736,2,106.5357657,2
14285,7143,3126.305781,1,0,1
14286,7143,3159.267401,2,17.70996181,2
14287,7144,766.6761237,1,0,1
14288,7144,1364.853221,2,138.423709,2
14289,7145,1636.071149,1,0,1
14290,7145,5203.581637,2,8.594931351,2
14291,7146,2167.027629,1,0,1
14292,7146,5043.694677,2,8.418008529,2
14293,7147,1056.03917,1,0,1
14294,7147,1400.675587,2,6.919944655,2
14295,7148,1106.964238,1,0,1
14296,7148,1205.202956,2,57.29362582,2
14297,7149,1844.295614,1,0,1
14298,7149,5128.577689,2,31.00982236,2
14299,7150,1501.618546,1,0,1
14300,7150,5192.068304,2,7.328841823,2
14301,7151,1880.402457,1,0,1
14302,7151,5069.762226,2,8.896042573,2
14303,7152,1789.169553,1,0,1
14304,7152,5134.345734,2,8.875429475,2
14305,7153,2908.445076,1,0,1
14306,7153,2935.081588,2,17.01929709,2
14307,7154,1347.307022,1,0,1
14308,7154,2499.399171,2,43.73052872,2
14309,7155,788.690638,1,0,1
14310,7155,1141.387103,2,138.423709,2
14311,7156,2149.067966,1,0,1
14312,7156,5016.593339,2,8.236694253,2
14313,7157,984.9296457,1,0,1
14314,7157,1528.920211,2,29.20444956,2
14315,7158,2964.779464,1,0,1
14316,7158,2994.042214,2,13.64510765,2
14317,7159,984.3335487,1,0,1
14318,7159,1720.657042,2,68.60286634,2
14319,7160,815.5184366,1,0,1
14320,7160,1398.350848,2,39.54075922,2
14321,7161,1163.817638,1,0,1
14322,7161,2227.752047,2,58.80187319,2
14323,7162,2063.179865,1,0,1
14324,7162,5018.752476,2,8.83516747,2
14325,7163,1275.344779,1,0,1
14326,7163,2396.454312,2,47.89792379,2
14327,7164,2210.145179,1,0,1
14328,7164,4982.850619,2,6.587700187,2
14329,7165,1901.631109,1,0,1
14330,7165,5078.60261,2,7.599246407,2
14331,7166,1574.938036,1,0,1
14332,7166,2803.445293,2,22.32249767,2
14333,7167,1557.418158,1,0,1
14334,7167,5158.872605,2,5.905787347,2
14335,7168,1830.050491,1,0,1
14336,7168,5096.103188,2,16.48365264,2
14337,7169,769.5669651,1,0,1
14338,7169,1472.828555,2,23.51584433,2
14339,7170,1578.514958,1,0,1
14340,7170,5159.460176,2,5.905787347,2
14341,7171,1657.217481,1,0,1
14342,7171,2919.931605,2,22.32249767,2
14343,7172,981.4657459,1,0,1
14344,7172,1385.027427,2,6.919944655,2
14345,7173,2134.709086,1,0,1
14346,7173,4994.68348,2,8.236694253,2
14347,7174,3056.327668,1,0,1
14348,7174,3089.392534,2,17.70996181,2
14349,7175,1619.772438,1,0,1
14350,7175,5153.427091,2,27.6762492,2
14351,7176,2354.488062,1,0,1
14352,7176,3695.313839,2,55.34696345,2
14353,7177,1529.359845,1,0,1
14354,7177,5133.485738,2,7.328841823,2
14355,7178,2247.935905,1,0,1
14356,7178,4950.762975,2,6.587700187,2
14357,7179,2740.465664,1,0,1
14358,7179,2761.124499,2,52.92468402,2
14359,7180,1679.613535,1,0,1
14360,7180,5082.436655,2,8.875429475,2
14361,7181,1884.95096,1,0,1
14362,7181,5051.637939,2,7.599246407,2
14363,7182,2915.22694,1,0,1
14364,7182,2945.072892,2,13.64510765,2
14365,7183,2215.410109,1,0,1
14366,7183,4946.095562,2,7.689031373,2
14367,7184,828.3888191,1,0,1
14368,7184,1284.77979,2,23.97439402,2
14369,7185,2176.10269,1,0,1
14370,7185,4955.701993,2,7.689031373,2
14371,7186,1436.005056,1,0,1
14372,7186,5108.340035,2,9.053351655,2
14373,7187,3380.96051,1,0,1
14374,7187,4785.327034,2,36.54537771,2
14375,7188,2798.846447,1,0,1
14376,7188,4181.510364,2,16.34569928,2
14377,7189,992.8725344,1,0,1
14378,7189,1218.136221,2,35.1504927,2
14379,7190,3643.368389,1,0,1
14380,7190,5044.106606,2,17.08755443,2
14381,7191,2547.665507,1,0,1
14382,7191,3903.56369,2,14.71547644,2
14383,7192,2984.077205,1,0,1
14384,7192,3016.9778,2,21.53824773,2
14385,7193,2826.02951,1,0,1
14386,7193,2852.96843,2,16.92191869,2
14387,7194,1185.297433,1,0,1
14388,7194,2337.466843,2,11.94801758,2
14389,7195,1727.347415,1,0,1
14390,7195,5082.176337,2,7.433183992,2
14391,7196,2688.922467,1,0,1
14392,7196,2708.505854,2,49.37100226,2
14393,7197,1780.410768,1,0,1
14394,7197,5068.034461,2,7.433183992,2
14395,7198,1588.71705,1,0,1
14396,7198,5097.700616,2,8.436129307,2
14397,7199,2635.473148,1,0,1
14398,7199,2651.347142,2,41.14681444,2
14399,7200,3450.931308,1,0,1
14400,7200,4856.182937,2,39.11325214,2
14401,7201,2270.578966,1,0,1
14402,7201,4908.214342,2,7.825344284,2
14403,7202,1633.881818,1,0,1
14404,7202,5098.584901,2,5.842344858,2
14405,7203,3731.510595,1,0,1
14406,7203,5041.703056,2,17.08755443,2
14407,7204,719.3074652,1,0,1
14408,7204,1402.66669,2,25.03705502,2
14409,7205,2000.530096,1,0,1
14410,7205,4985.66866,2,8.011658055,2
14411,7206,2638.227292,1,0,1
14412,7206,4012.582953,2,1.229483176,2
14413,7207,2238.158765,1,0,1
14414,7207,4903.467804,2,7.697068693,2
14415,7208,826.0588549,1,0,1
14416,7208,1252.755203,2,23.97439402,2
14417,7209,3501.707722,1,0,1
14418,7209,4758.426863,2,8.288148009,2
14419,7210,3858.904531,1,0,1
14420,7210,4913.71699,2,78.23921453,2
14421,7211,1917.189486,1,0,1
14422,7211,4989.892545,2,9.336641932,2
14423,7212,1151.0496,1,0,1
14424,7212,2315.087447,2,11.94801758,2
14425,7213,3417.021587,1,0,1
14426,7213,4830.707777,2,21.7100923,2
14427,7214,1048.305387,1,0,1
14428,7214,1054.437587,2,35.1504927,2
14429,7215,3922.655707,1,0,1
14430,7215,3942.838214,2,19.433302,2
14431,7216,2026.877909,1,0,1
14432,7216,4922.201017,2,6.251683299,2
14433,7217,1056.73604,1,0,1
14434,7217,1763.203962,2,13.00598365,2
14435,7218,1677.483435,1,0,1
14436,7218,5067.171625,2,5.842344858,2
14437,7219,1777.675484,1,0,1
14438,7219,5020.200742,2,3.32780498,2
14439,7220,3705.999442,1,0,1
14440,7220,4745.701996,2,32.38725441,2
14441,7221,1211.405927,1,0,1
14442,7221,2416.279286,2,33.98716569,2
14443,7222,2684.435431,1,0,1
14444,7222,4074.474455,2,1.229483176,2
14445,7223,1984.49714,1,0,1
14446,7223,4958.007952,2,8.011658055,2
14447,7224,2043.422821,1,0,1
14448,7224,4932.024713,2,1.14281151,2
14449,7225,722.8555548,1,0,1
14450,7225,1318.568845,2,62.03754394,2
14451,7226,2303.252465,1,0,1
14452,7226,4858.825402,2,15.22330315,2
14453,7227,1027.056533,1,0,1
14454,7227,1777.324494,2,13.00598365,2
14455,7228,610.7428753,1,0,1
14456,7228,1428.457497,2,23.51584433,2
14457,7229,1638.395548,1,0,1
14458,7229,5038.810973,2,8.327276484,2
14459,7230,2131.206424,1,0,1
14460,7230,4900.138362,2,6.251683299,2
14461,7231,1787.870857,1,0,1
14462,7231,5003.657955,2,3.32780498,2
14463,7232,3666.675783,1,0,1
14464,7232,5090.134131,2,25.01356601,2
14465,7233,2732.382462,1,0,1
14466,7233,4126.468056,2,16.34569928,2
14467,7234,1901.261649,1,0,1
14468,7234,4972.684348,2,10.95517852,2
14469,7235,621.2862642,1,0,1
14470,7235,1452.718347,2,142.1200989,2
14471,7236,4140.440031,1,0,1
14472,7236,4801.889832,2,3.023430557,2
14473,7237,2756.410322,1,0,1
14474,7237,2784.283175,2,10.48075545,2
14475,7238,1713.117825,1,0,1
14476,7238,3031.617406,2,48.68173939,2
14477,7239,1524.194545,1,0,1
14478,7239,5017.287989,2,13.70114574,2
14479,7240,880.5529609,1,0,1
14480,7240,1855.312973,2,89.94412006,2
14481,7241,3482.821172,1,0,1
14482,7241,4697.592351,2,8.288148009,2
14483,7242,2849.172347,1,0,1
14484,7242,2881.346686,2,15.60835639,2
14485,7243,2104.167177,1,0,1
14486,7243,4882.427651,2,7.100645965,2
14487,7244,2617.901524,1,0,1
14488,7244,2639.348836,2,37.36212175,2
14489,7245,2887.994699,1,0,1
14490,7245,2921.656584,2,15.60835639,2
14491,7246,2029.318953,1,0,1
14492,7246,4904.064285,2,1.14281151,2
14493,7247,3051.909868,1,0,1
14494,7247,3089.843472,2,32.85712015,2
14495,7248,1948.167935,1,0,1
14496,7248,4934.370069,2,7.59710056,2
14497,7249,2085.532615,1,0,1
14498,7249,3450.885117,2,8.626375084,2
14499,7250,2931.622686,1,0,1
14500,7250,2966.784834,2,27.31551782,2
14501,7251,1218.592553,1,0,1
14502,7251,1451.137293,2,11.87097715,2
14503,7252,2979.077389,1,0,1
14504,7252,3015.68173,2,32.85712015,2
14505,7253,973.5199007,1,0,1
14506,7253,2090.474135,2,10.74058769,2
14507,7254,2797.061377,1,0,1
14508,7254,2827.992744,2,22.85784304,2
14509,7255,1788.791046,1,0,1
14510,7255,4983.206943,2,7.064656937,2
14511,7256,2509.099157,1,0,1
14512,7256,2523.291859,2,24.83620827,2
14513,7257,2096.306501,1,0,1
14514,7257,4868.182787,2,6.578394765,2
14515,7258,1832.095516,1,0,1
14516,7258,4957.516646,2,7.064656937,2
14517,7259,4061.694208,1,0,1
14518,7259,4881.473557,2,1.891712783,2
14519,7260,1239.106865,1,0,1
14520,7260,1496.211218,2,11.87097715,2
14521,7261,1671.061694,1,0,1
14522,7261,4987.339995,2,8.138284571,2
14523,7262,1917.326591,1,0,1
14524,7262,4929.745775,2,10.53004237,2
14525,7263,2163.679052,1,0,1
14526,7263,4843.09669,2,9.911553935,2
14527,7264,2519.963278,1,0,1
14528,7264,2536.730263,2,35.8501434,2
14529,7265,2189.925779,1,0,1
14530,7265,4799.607552,2,12.70411654,2
14531,7266,3556.159976,1,0,1
14532,7266,3604.085653,2,19.04730765,2
14533,7267,3826.039122,1,0,1
14534,7267,3837.672072,2,19.433302,2
14535,7268,3633.713848,1,0,1
14536,7268,3682.341145,2,21.28773921,2
14537,7269,1980.994914,1,0,1
14538,7269,4889.420125,2,7.59710056,2
14539,7270,767.1160181,1,0,1
14540,7270,1571.442718,2,42.22142806,2
14541,7271,2700.969722,1,0,1
14542,7271,2729.537421,2,10.48075545,2
14543,7272,2088.322084,1,0,1
14544,7272,4849.721772,2,6.578394765,2
14545,7273,1156.224523,1,0,1
14546,7273,1586.806662,2,19.25118041,2
14547,7274,2850.275962,1,0,1
14548,7274,4252.224571,2,37.6294681,2
14549,7275,1247.5624,1,0,1
14550,7275,2467.168575,2,33.98716569,2
14551,7276,4358.294264,1,0,1
14552,7276,4683.536891,2,19.68062129,2
14553,7277,3742.132074,1,0,1
14554,7277,4651.044242,2,16.87063889,2
14555,7278,2458.593962,1,0,1
14556,7278,2471.770423,2,19.40141237,2
14557,7279,767.118825,1,0,1
14558,7279,1384.782703,2,17.64993013,2
14559,7280,3509.206567,1,0,1
14560,7280,4628.536145,2,8.786821431,2
14561,7281,1134.703296,1,0,1
14562,7281,1632.696505,2,19.25118041,2
14563,7282,4016.260568,1,0,1
14564,7282,4122.631831,2,29.67041619,2
14565,7283,2219.832798,1,0,1
14566,7283,3601.669671,2,45.13420337,2
14567,7284,2805.672715,1,0,1
14568,7284,4656.201743,2,6.98289945,2
14569,7285,1334.417954,1,0,1
14570,7285,2624.67682,2,39.76126215,2
14571,7286,1980.323037,1,0,1
14572,7286,4868.52706,2,11.78896638,2
14573,7287,1761.769735,1,0,1
14574,7287,3113.476637,2,48.68173939,2
14575,7288,2361.988035,1,0,1
14576,7288,3759.581885,2,34.66183788,2
14577,7289,2147.321117,1,0,1
14578,7289,4810.310881,2,8.690119336,2
14579,7290,3422.85562,1,0,1
14580,7290,4843.834955,2,21.7100923,2
14581,7291,3503.12094,1,0,1
14582,7291,3551.234917,2,19.04730765,2
14583,7292,1577.871085,1,0,1
14584,7292,4918.738402,2,9.862933292,2
14585,7293,1457.973758,1,0,1
14586,7293,2775.633359,2,52.32920009,2
14587,7294,885.3597468,1,0,1
14588,7294,1043.9482,2,40.33942679,2
14589,7295,867.1377512,1,0,1
14590,7295,1975.445324,2,13.80714351,2
14591,7296,2537.091419,1,0,1
14592,7296,2559.453206,2,34.07357296,2
14593,7297,3952.796162,1,0,1
14594,7297,4056.966393,2,32.45687942,2
14595,7298,1702.094016,1,0,1
14596,7298,4919.316349,2,8.138284571,2
14597,7299,4053.365984,1,0,1
14598,7299,4825.548701,2,1.891712783,2
14599,7300,722.8105821,1,0,1
14600,7300,1492.935397,2,17.64993013,2
14601,7301,1900.954246,1,0,1
14602,7301,3268.056073,2,50.48706696,2
14603,7302,1756.081378,1,0,1
14604,7302,4919.690432,2,7.210441783,2
14605,7303,2966.648152,1,0,1
14606,7303,4383.944118,2,42.35896776,2
14607,7304,2046.717924,1,0,1
14608,7304,4829.834253,2,8.214372151,2
14609,7305,1847.153508,1,0,1
14610,7305,4857.189059,2,9.069205084,2
14611,7306,2038.46424,1,0,1
14612,7306,3422.900602,2,8.626375084,2
14613,7307,2817.992207,1,0,1
14614,7307,4616.486425,2,6.98289945,2
14615,7308,2511.169495,1,0,1
14616,7308,3913.86694,2,38.0820896,2
14617,7309,3580.274055,1,0,1
14618,7309,4576.033664,2,8.786821431,2
14619,7310,1705.928764,1,0,1
14620,7310,4891.063059,2,8.876237508,2
14621,7311,3550.501253,1,0,1
14622,7311,3599.82698,2,3.99556313,2
14623,7312,2962.243548,1,0,1
14624,7312,4592.382269,2,14.29502325,2
14625,7313,4239.298066,1,0,1
14626,7313,4733.114423,2,19.68062129,2
14627,7314,2435.534414,1,0,1
14628,7314,2453.046369,2,27.38310229,2
14629,7315,2179.787758,1,0,1
14630,7315,4754.51788,2,8.690119336,2
14631,7316,1747.030146,1,0,1
14632,7316,4892.944481,2,7.210441783,2
14633,7317,1309.567779,1,0,1
14634,7317,1344.137852,2,30.64896468,2
14635,7318,1874.504556,1,0,1
14636,7318,4869.312119,2,10.90998356,2
14637,7319,3798.399508,1,0,1
14638,7319,5020.352194,2,65.64491563,2
14639,7320,2386.071231,1,0,1
14640,7320,2398.948035,2,19.40141237,2
14641,7321,2395.416081,1,0,1
14642,7321,3804.913057,2,34.66183788,2
14643,7322,3141.464015,1,0,1
14644,7322,4568.593284,2,58.89655652,2
14645,7323,753.4951793,1,0,1
14646,7323,1210.518792,2,49.02762055,2
14647,7324,2639.531159,1,0,1
14648,7324,2668.993253,2,10.95330707,2
14649,7325,2001.05255,1,0,1
14650,7325,4818.279541,2,13.47529038,2
14651,7326,3627.959367,1,0,1
14652,7326,5069.989337,2,25.01356601,2
14653,7327,469.083025,1,0,1
14654,7327,1148.229374,2,15.06982277,2
14655,7328,693.5277299,1,0,1
14656,7328,1335.35967,2,42.97957854,2
14657,7329,3824.633086,1,0,1
14658,7329,4557.586792,2,16.87063889,2
14659,7330,666.9410724,1,0,1
14660,7330,1456.537912,2,37.60387798,2
14661,7331,2831.882193,1,0,1
14662,7331,4572.232588,2,7.656849953,2
14663,7332,2841.229311,1,0,1
14664,7332,2879.045609,2,24.17350476,2
14665,7333,3720.204439,1,0,1
14666,7333,3727.018842,2,26.0201252,2
14667,7334,4420.88507,1,0,1
14668,7334,4631.185126,2,51.51871689,2
14669,7335,2708.405039,1,0,1
14670,7335,2742.459569,2,13.34806301,2
14671,7336,3068.03301,1,0,1
14672,7336,3110.701916,2,15.80698191,2
14673,7337,3558.22068,1,0,1
14674,7337,3608.434829,2,3.99556313,2
14675,7338,2672.459099,1,0,1
14676,7338,2705.295252,2,13.34806301,2
14677,7339,2059.404113,1,0,1
14678,7339,4771.744118,2,7.489162197,2
14679,7340,427.5543265,1,0,1
14680,7340,1293.58043,2,15.74569886,2
14681,7341,2980.009247,1,0,1
14682,7341,4541.958852,2,9.159367298,2
14683,7342,909.1826995,1,0,1
14684,7342,2079.246204,2,10.74058769,2
14685,7343,3946.617295,1,0,1
14686,7343,4055.58967,2,29.67041619,2
14687,7344,2462.721963,1,0,1
14688,7344,2486.022364,2,34.07357296,2
14689,7345,2751.165788,1,0,1
14690,7345,2786.622857,2,24.97725137,2
14691,7346,3611.44427,1,0,1
14692,7346,4515.078566,2,7.604084102,2
14693,7347,1705.018295,1,0,1
14694,7347,4822.592099,2,7.776316576,2
14695,7348,2927.885453,1,0,1
14696,7348,2968.570428,2,24.99634086,2
14697,7349,558.4784616,1,0,1
