OBJECTID,IN_FID,Near_dest,Near_dst_rank
19093,9547,1540.212525,1
19094,9547,1839.207554,2
19095,9548,1686.420212,1
19096,9548,1983.255821,2
19097,9549,1825.053616,1
19098,9549,2102.876627,2
19099,9550,1239.739805,1
19100,9550,1377.583812,2
19101,9551,1321.012905,1
19102,9551,1466.370008,2
19103,9552,1203.593668,1
19104,9552,1290.508185,2
19105,9553,1476.185468,1
19106,9553,1684.411712,2
19107,9554,1403.344961,1
19108,9554,1549.001711,2
19109,9555,1601.88845,1
19110,9555,1782.31616,2
19111,9556,1743.914883,1
19112,9556,1933.987999,2
19113,9557,1868.78764,1
19114,9557,2058.382131,2
19115,9558,1297.852981,1
19116,9558,1324.138723,2
19117,9559,1214.202436,1
19118,9559,1270.761619,2
19119,9560,1383.903262,1
19120,9560,1406.444686,2
19121,9561,1549.965744,1
19122,9561,1638.495703,2
19123,9562,1472.104942,1
19124,9562,1496.518888,2
19125,9563,1652.269898,1
19126,9563,1750.499658,2
19127,9564,1365.324145,1
19128,9564,3236.03535,2
19129,9565,1785.004277,1
19130,9565,1894.571591,2
19131,9566,1915.70197,1
19132,9566,2027.479714,2
19133,9567,1258.563445,1
19134,9567,1364.953307,2
19135,9568,1170.603563,1
19136,9568,1339.600517,2
19137,9569,1205.802187,1
19138,9569,3166.636437,2
19139,9570,1354.401702,1
19140,9570,1448.975999,2
19141,9571,1575.969268,1
19142,9571,1615.592651,2
19143,9572,1450.290379,1
19144,9572,1531.279826,2
19145,9573,1694.48106,1
19146,9573,1707.644712,2
19147,9574,1841.146256,1
19148,9574,1843.953177,2
19149,9575,1972.601469,1
19150,9575,1973.150093,2
19151,9576,1210.658044,1
19152,9576,1446.300049,2
19153,9577,1298.399089,1
19154,9577,1513.879225,2
19155,9578,1098.279589,1
19156,9578,1419.80452,2
19157,9579,1655.575011,1
19158,9579,1761.718901,2
19159,9580,1532.61186,1
19160,9580,1670.495679,2
19161,9581,1397.228969,1
19162,9581,1594.478774,2
19163,9582,1783.578155,1
19164,9582,1875.915761,2
19165,9583,1259.862519,1
19166,9583,1594.639268,2
19167,9584,1906.399417,1
19168,9584,2021.676293,2
19169,9585,1059.996457,1
19170,9585,1516.516268,2
19171,9586,1616.626423,1
19172,9586,1831.185022,2
19173,9587,1353.66404,1
19174,9587,1661.890271,2
19175,9588,1180.096148,1
19176,9588,1564.983774,2
19177,9589,1483.641287,1
19178,9589,1745.429952,2
19179,9590,1443.71133,1
19180,9590,3123.705237,2
19181,9591,1723.061864,1
19182,9591,1919.697035,2
19183,9592,1598.132173,1
19184,9592,3037.407759,2
19185,9593,1662.127061,1
19186,9593,3013.608361,2
19187,9594,1034.230028,1
19188,9594,1577.635447,2
19189,9595,1527.766374,1
19190,9595,3026.648959,2
19191,9596,1197.809007,1
19192,9596,1661.107013,2
19193,9597,1592.273683,1
19194,9597,1881.517267,2
19195,9598,1838.357984,1
19196,9598,2056.801331,2
19197,9599,1316.39695,1
19198,9599,1722.981669,2
19199,9600,1444.991586,1
19200,9600,1805.275504,2
19201,9601,1017.625504,1
19202,9601,1648.273068,2
19203,9602,1693.179596,1
19204,9602,2909.789787,2
19205,9603,1762.977345,1
19206,9603,2069.929079,2
19207,9604,1646.050954,1
19208,9604,2957.382643,2
19209,9605,1676.725415,1
19210,9605,2069.009212,2
19211,9606,1021.279723,1
19212,9606,1711.117526,2
19213,9607,1049.736706,1
19214,9607,1773.918735,2
19215,9608,1108.889491,1
19216,9608,1815.34823,2
19217,9609,1597.56957,1
19218,9609,2050.631092,2
19219,9610,1516.740827,1
19220,9610,2020.437617,2
19221,9611,1234.693643,1
19222,9611,1877.03293,2
19223,9612,1444.129364,1
19224,9612,1976.939899,2
19225,9613,1372.768367,1
19226,9613,1951.166145,2
19227,9614,1167.013933,1
19228,9614,1843.553337,2
19229,9615,1302.339308,1
19230,9615,1915.035547,2
19231,9616,1650.57349,1
19232,9616,2836.560352,2
19233,9617,949.3604441,1
19234,9617,1841.256946,2
19235,9618,716.7831649,1
19236,9618,1926.670668,2
19237,9619,1350.324372,1
19238,9619,2003.095189,2
19239,9620,1882.115061,1
19240,9620,2665.910138,2
19241,9621,2345.68474,1
19242,9621,2774.134685,2
19243,9622,2945.511526,1
19244,9622,2998.517668,2
19245,9623,5040.030023,1
19246,9623,7370.823141,2
19247,9624,183.1949433,1
19248,9624,1456.375972,2
19249,9625,135.5101465,1
19250,9625,1431.935173,2
19251,9626,143.2580352,1
19252,9626,1423.829392,2
19253,9627,0,1
19254,9627,1380.326644,2
19255,9628,3.104212436,1
19256,9628,1364.683429,2
19257,9629,117.8537619,1
19258,9629,1351.450552,2
19259,9630,141.9372544,1
19260,9630,1276.267087,2
19261,9631,118.1539053,1
19262,9631,1262.742973,2
19263,9632,246.8493623,1
19264,9632,1210.165298,2
19265,9633,145.9481882,1
19266,9633,1207.959246,2
19267,9634,0,1
19268,9634,2379.59181,2
19269,9635,174.3440607,1
19270,9635,1169.299952,2
19271,9636,210.7456421,1
19272,9636,1123.841283,2
19273,9637,259.2059744,1
19274,9637,1096.624354,2
19275,9638,222.8592052,1
19276,9638,1064.984384,2
19277,9639,314.332011,1
19278,9639,1037.729969,2
19279,9640,352.3067477,1
19280,9640,1016.34352,2
19281,9641,368.7239928,1
19282,9641,1011.465502,2
19283,9642,326.3000997,1
19284,9642,1001.381168,2
19285,9643,398.9288774,1
19286,9643,975.1564615,2
19287,9644,375.7955983,1
19288,9644,977.280023,2
19289,9645,402.499906,1
19290,9645,936.0183197,2
19291,9646,502.4614671,1
19292,9646,889.7113001,2
19293,9647,524.3884693,1
19294,9647,848.9345154,2
19295,9648,451.1017638,1
19296,9648,840.3304066,2
19297,9649,566.9282668,1
19298,9649,744.7836814,2
19299,9650,597.3866624,1
19300,9650,716.9906026,2
19301,9651,1765.616429,1
19302,9651,3874.007876,2
19303,9652,612.8237369,1
19304,9652,724.0293516,2
19305,9653,579.4607786,1
19306,9653,796.2647413,2
19307,9654,583.2801944,1
19308,9654,798.4792381,2
19309,9655,1730.773217,1
19310,9655,3930.379144,2
19311,9656,445.7276289,1
19312,9656,850.8633722,2
19313,9657,1586.291569,1
19314,9657,3975.563819,2
19315,9658,1317.7323,1
19316,9658,1597.770538,2
19317,9659,1608.522994,1
19318,9659,4126.217453,2
19319,9660,1472.291857,1
19320,9660,1668.497817,2
19321,9661,342.7667371,1
19322,9661,969.5859662,2
19323,9662,307.840266,1
19324,9662,972.8389425,2
19325,9663,1887.680304,1
19326,9663,3856.234406,2
19327,9664,315.627484,1
19328,9664,1060.169089,2
19329,9665,1535.026779,1
19330,9665,4123.910604,2
19331,9666,1045.486176,1
19332,9666,1391.343065,2
19333,9667,2043.05011,1
19334,9667,3657.166464,2
19335,9668,1825.851483,1
19336,9668,3914.344635,2
19337,9669,1845.821082,1
19338,9669,3865.83161,2
19339,9670,202.9258744,1
19340,9670,1133.374714,2
19341,9671,1489.581754,1
19342,9671,4160.541662,2
19343,9672,163.2170051,1
19344,9672,1148.919461,2
19345,9673,1876.53259,1
19346,9673,3827.027578,2
19347,9674,3465.634903,1
19348,9674,5846.366448,2
19349,9675,1469.396291,1
19350,9675,4168.538209,2
19351,9676,890.5019409,1
19352,9676,1285.368061,2
19353,9677,1939.291907,1
19354,9677,3743.329296,2
19355,9678,1462.562328,1
19356,9678,4180.406783,2
19357,9679,1934.804262,1
19358,9679,3744.224233,2
19359,9680,1866.485145,1
19360,9680,3816.706848,2
19361,9681,1930.94384,1
19362,9681,3745.653289,2
19363,9682,30.38888398,1
19364,9682,1248.993986,2
19365,9683,825.8486144,1
19366,9683,1149.362403,2
19367,9684,3344.447553,1
19368,9684,5675.020741,2
19369,9685,3387.753543,1
19370,9685,5680.379995,2
19371,9686,0,1
19372,9686,1380.326644,2
19373,9687,3356.374761,1
19374,9687,5617.255947,2
19375,9688,2491.889492,1
19376,9688,4341.844849,2
19377,9689,521.7536061,1
19378,9689,899.9343345,2
19379,9690,657.2769311,1
19380,9690,867.9223978,2
19381,9691,522.860314,1
19382,9691,832.4719681,2
19383,9692,208.4879428,1
19384,9692,1628.845798,2
19385,9693,303.3679794,1
19386,9693,1722.33577,2
19387,9694,394.9628341,1
19388,9694,820.8196545,2
19389,9695,840.1419892,1
19390,9695,911.6304957,2
19391,9696,459.0598144,1
19392,9696,726.7641467,2
19393,9697,415.537043,1
19394,9697,716.6923129,2
19395,9698,794.0185682,1
19396,9698,872.8644885,2
19397,9699,364.7574019,1
19398,9699,710.5257091,2
19399,9700,334.0312831,1
19400,9700,749.6336821,2
19401,9701,331.0127756,1
19402,9701,707.9578615,2
19403,9702,341.1190408,1
19404,9702,766.0308841,2
19405,9703,318.0972474,1
19406,9703,721.5932688,2
19407,9704,651.8273456,1
19408,9704,762.7886644,2
19409,9705,2436.133984,1
19410,9705,2572.970563,2
19411,9706,589.7674207,1
19412,9706,728.0362927,2
19413,9707,277.2394057,1
19414,9707,701.0300158,2
19415,9708,522.7550498,1
19416,9708,670.5980947,2
19417,9709,2348.322412,1
19418,9709,2485.706603,2
19419,9710,2277.812117,1
19420,9710,2422.15985,2
19421,9711,279.8652252,1
19422,9711,581.8858233,2
19423,9712,229.8217231,1
19424,9712,641.7811953,2
19425,9713,732.7874797,1
19426,9713,758.7284073,2
19427,9714,236.709994,1
19428,9714,567.6416198,2
19429,9715,169.3718457,1
19430,9715,560.349584,2
19431,9716,159.8463347,1
19432,9716,575.0227078,2
19433,9717,784.4214696,1
19434,9717,802.456247,2
19435,9718,699.556664,1
19436,9718,710.5521333,2
19437,9719,383.3015234,1
19438,9719,542.1799982,2
19439,9720,164.8939419,1
19440,9720,580.0490918,2
19441,9721,749.9379879,1
19442,9721,789.4665575,2
19443,9722,677.1383597,1
19444,9722,689.1529475,2
19445,9723,306.4618182,1
19446,9723,469.8731461,2
19447,9724,131.670838,1
19448,9724,457.139167,2
19449,9725,131.4402499,1
19450,9725,523.1735249,2
19451,9726,1718.55432,1
19452,9726,1900.373924,2
19453,9727,600.4109481,1
19454,9727,610.492474,2
19455,9728,642.5452789,1
19456,9728,674.8998743,2
19457,9729,62.47404765,1
19458,9729,470.9162783,2
19459,9730,468.2022099,1
19460,9730,520.3830755,2
19461,9731,131.1402439,1
19462,9731,469.9694654,2
19463,9732,578.2977803,1
19464,9732,616.8761943,2
19465,9733,268.9837809,1
19466,9733,395.2288625,2
19467,9734,426.3580257,1
19468,9734,446.93546,2
19469,9735,8.890133811,1
19470,9735,391.8879949,2
19471,9736,790.2531585,1
19472,9736,847.6296742,2
19473,9737,129.2912768,1
19474,9737,417.4409292,2
19475,9738,246.4533767,1
19476,9738,338.3116319,2
19477,9739,0,1
19478,9739,381.6726454,2
19479,9740,515.1126341,1
19480,9740,573.9088794,2
19481,9741,718.8301031,1
19482,9741,774.1949113,2
19483,9742,387.0166267,1
19484,9742,410.7182411,2
19485,9743,210.1174313,1
19486,9743,275.0705291,2
19487,9744,6.033910128,1
19488,9744,332.5752782,2
19489,9745,0,1
19490,9745,3156.29265,2
19491,9746,58.09481287,1
19492,9746,309.6049282,2
19493,9747,317.8984373,1
19494,9747,376.765606,2
19495,9748,675.2979719,1
19496,9748,723.2949636,2
19497,9749,192.3239866,1
19498,9749,192.6681148,2
19499,9750,799.1721235,1
19500,9750,848.577146,2
19501,9751,123.0968186,1
19502,9751,266.2814953,2
19503,9752,607.9040238,1
19504,9752,656.3475489,2
19505,9753,1710.894329,1
19506,9753,4096.182904,2
19507,9754,732.9843092,1
19508,9754,782.2826806,2
19509,9755,216.2868669,1
19510,9755,275.0798145,2
19511,9756,1815.967136,1
19512,9756,3766.634865,2
19513,9757,144.3064946,1
19514,9757,190.0152651,2
19515,9758,186.6072572,1
19516,9758,255.9168341,2
19517,9759,1560.354488,1
19518,9759,1719.254826,2
19519,9760,640.9225707,1
19520,9760,684.7141451,2
19521,9761,235.1022013,1
19522,9761,293.8626827,2
19523,9762,1657.916005,1
19524,9762,4019.609187,2
19525,9763,97.19980854,1
19526,9763,129.2326228,2
19527,9764,547.8956955,1
19528,9764,602.7558018,2
19529,9765,704.582177,1
19530,9765,745.5601078,2
19531,9766,258.8499226,1
19532,9766,315.1148238,2
19533,9767,816.4274942,1
19534,9767,859.2977057,2
19535,9768,90.59855864,1
19536,9768,105.377007,2
19537,9769,291.7015845,1
19538,9769,340.2741828,2
19539,9770,609.4355199,1
19540,9770,648.3220747,2
19541,9771,725.119861,1
19542,9771,760.9227532,2
19543,9772,311.9951394,1
19544,9772,356.1461932,2
19545,9773,80.54138025,1
19546,9773,139.3485495,2
19547,9774,96.4548373,1
19548,9774,97.70423998,2
19549,9775,1591.655841,1
19550,9775,3959.341586,2
19551,9776,645.3479433,1
19552,9776,678.7075531,2
19553,9777,374.9881938,1
19554,9777,410.8617053,2
19555,9778,75.79201053,1
19556,9778,96.54371068,2
19557,9779,1362.250985,1
19558,9779,1519.710162,2
19559,9780,11.82204281,1
19560,9780,70.70628758,2
19561,9781,854.0325443,1
19562,9781,888.574912,2
19563,9782,99.95220719,1
19564,9782,148.7574487,2
19565,9783,1181.675004,1
19566,9783,1211.6789,2
19567,9784,416.9633337,1
19568,9784,446.276246,2
19569,9785,0,1
19570,9785,9.286482275,2
19571,9786,10.26306079,1
19572,9786,75.2497119,2
19573,9787,780.9621389,1
19574,9787,806.6838625,2
19575,9788,793.3013218,1
19576,9788,825.9784955,2
19577,9789,545.3634704,1
19578,9789,569.0477423,2
19579,9790,1517.790801,1
19580,9790,3911.191843,2
19581,9791,150.8092216,1
19582,9791,180.6398569,2
19583,9792,443.9914896,1
19584,9792,467.7802079,2
19585,9793,1368.100917,1
19586,9793,1513.517114,2
19587,9794,205.3682749,1
19588,9794,220.1228786,2
19589,9795,268.1894239,1
19590,9795,284.084868,2
19591,9796,0,1
19592,9796,9.286482275,2
19593,9797,0,1
19594,9797,11.09710877,2
19595,9798,688.9813489,1
19596,9798,717.7006371,2
19597,9799,905.8291134,1
19598,9799,926.468021,2
19599,9800,507.2370407,1
19600,9800,524.3465071,2
19601,9801,323.3132794,1
19602,9801,334.594743,2
19603,9802,1991.329162,1
19604,9802,4353.792347,2
19605,9803,0,1
19606,9803,9.341280976,2
19607,9804,1443.394257,1
19608,9804,3849.388168,2
19609,9805,1666.223045,1
19610,9805,3472.167393,2
19611,9806,0,1
19612,9806,10.28041872,2
19613,9807,1598.15132,1
19614,9807,3558.803274,2
19615,9808,44.59246197,1
19616,9808,50.48010226,2
19617,9809,548.7148726,1
19618,9809,562.9660528,2
19619,9810,946.863885,1
19620,9810,963.558708,2
19621,9811,1214.190571,1
19622,9811,1361.267136,2
19623,9812,367.492749,1
19624,9812,370.1169443,2
19625,9813,805.8158578,1
19626,9813,819.5605372,2
19627,9814,97.91652727,1
19628,9814,109.6713676,2
19629,9815,575.3756308,1
19630,9815,583.4615555,2
19631,9816,14.61030751,1
19632,9816,17.25706022,2
19633,9817,0,1
19634,9817,10.28041872,2
19635,9818,861.8003848,1
19636,9818,878.3818052,2
19637,9819,986.8156188,1
19638,9819,1000.138401,2
19639,9820,159.7477974,1
19640,9820,174.1673293,2
19641,9821,61.85634802,1
19642,9821,96.01124472,2
19643,9822,425.3085522,1
19644,9822,426.9725607,2
19645,9823,221.7482121,1
19646,9823,236.5865865,2
19647,9824,1374.439776,1
19648,9824,3816.092487,2
19649,9825,280.5428228,1
19650,9825,291.7368087,2
19651,9826,637.0576313,1
19652,9826,642.7449771,2
19653,9827,0,1
19654,9827,16.24354867,2
19655,9828,1034.053809,1
19656,9828,1044.098931,2
19657,9829,91.76505119,1
19658,9829,97.25251431,2
19659,9830,477.0724335,1
19660,9830,480.8272884,2
19661,9831,78.22325506,1
19662,9831,129.5100231,2
19663,9832,126.2729272,1
19664,9832,151.8355062,2
19665,9833,946.9636118,1
19666,9833,956.1253543,2
19667,9834,344.9761146,1
19668,9834,359.8392053,2
19669,9835,1237.962441,1
19670,9835,4006.1632,2
19671,9836,687.0724263,1
19672,9836,689.9860522,2
19673,9837,173.5418807,1
19674,9837,186.3842479,2
19675,9838,856.6584518,1
19676,9838,866.1029848,2
19677,9839,1079.270392,1
19678,9839,1087.055317,2
19679,9840,523.6412651,1
19680,9840,531.2982561,2
19681,9841,1294.142681,1
19682,9841,3812.575174,2
19683,9842,14.46559459,1
19684,9842,83.8037557,2
19685,9843,228.4984563,1
19686,9843,230.8965838,2
19687,9844,95.27711324,1
19688,9844,119.4665175,2
19689,9845,717.2845141,1
19690,9845,719.0953034,2
19691,9846,271.511318,1
19692,9846,278.6859959,2
19693,9847,767.5515463,1
19694,9847,971.7163191,2
19695,9848,400.7479597,1
19696,9848,416.3026342,2
19697,9849,1441.063129,1
19698,9849,3519.197709,2
19699,9850,1545.742301,1
19700,9850,3390.740586,2
19701,9851,976.4713407,1
19702,9851,979.356046,2
19703,9852,568.8988795,1
19704,9852,579.9685389,2
19705,9853,1163.53263,1
19706,9853,1170.616714,2
19707,9854,1154.472745,1
19708,9854,4051.762032,2
19709,9855,340.6587907,1
19710,9855,348.683005,2
19711,9856,781.4803552,1
19712,9856,784.2780601,2
19713,9857,1625.164508,1
19714,9857,1635.520073,2
19715,9858,91.65402331,1
19716,9858,158.3944652,2
19717,9859,1118.000754,1
19718,9859,1122.796209,2
19719,9860,133.2746366,1
19720,9860,175.8916893,2
19721,9861,1143.203283,1
19722,9861,3985.288051,2
19723,9862,1770.14912,1
19724,9862,1780.37053,2
19725,9863,1024.385018,1
19726,9863,1025.092184,2
19727,9864,633.2934207,1
19728,9864,645.9269559,2
19729,9865,1210.202868,1
19730,9865,3799.636959,2
19731,9866,733.9479417,1
19732,9866,954.5495254,2
19733,9867,433.8877617,1
19734,9867,446.6695013,2
19735,9868,1224.648819,1
19736,9868,1229.277745,2
19737,9869,816.0518197,1
19738,9869,822.4832407,2
19739,9870,951.3303508,1
19740,9870,4316.61031,2
19741,9871,1478.238205,1
19742,9871,3434.650865,2
19743,9872,1529.161514,1
19744,9872,3371.986459,2
19745,9873,691.9863034,1
19746,9873,706.2668639,2
19747,9874,159.9798849,1
19748,9874,227.0253871,2
19749,9875,1181.15421,1
19750,9875,1183.370605,2
19751,9876,869.290649,1
19752,9876,877.5580668,2
19753,9877,1164.038865,1
19754,9877,1164.691752,2
19755,9878,970.8200634,1
19756,9878,4186.852128,2
19757,9879,613.8492593,1
19758,9879,829.5972845,2
19759,9880,916.9552642,1
19760,9880,4303.255314,2
19761,9881,274.9881652,1
19762,9881,318.9498013,2
19763,9882,230.2743852,1
19764,9882,281.493127,2
19765,9883,1132.794889,1
19766,9883,3792.967632,2
19767,9884,747.1017013,1
19768,9884,763.359255,2
19769,9885,221.7920189,1
19770,9885,288.5875878,2
19771,9886,1030.365949,1
19772,9886,3992.490344,2
19773,9887,313.3837069,1
19774,9887,349.5438882,2
19775,9888,1034.850349,1
19776,9888,1139.820021,2
19777,9889,361.9825137,1
19778,9889,364.6176962,2
19779,9890,384.4805326,1
19780,9890,409.4343993,2
19781,9891,416.4178701,1
19782,9891,432.7906567,2
19783,9892,1312.533687,1
19784,9892,3542.186397,2
19785,9893,1891.816883,1
19786,9893,2808.889413,2
19787,9894,1373.815925,1
19788,9894,3447.330694,2
19789,9895,453.5503261,1
19790,9895,461.060856,2
19791,9896,1284.131748,1
19792,9896,1285.323165,2
19793,9897,931.750426,1
19794,9897,940.5273258,2
19795,9898,1445.822125,1
19796,9898,3335.022243,2
19797,9899,1688.792844,1
19798,9899,1693.334894,2
19799,9900,1529.486782,1
19800,9900,3237.532371,2
19801,9901,507.3351173,1
19802,9901,508.4017109,2
19803,9902,846.557288,1
19804,9902,4226.726292,2
19805,9903,550.9414716,1
19806,9903,554.9980798,2
19807,9904,1072.916507,1
19808,9904,1074.221476,2
19809,9905,599.0116634,1
19810,9905,606.5923948,2
19811,9906,656.6674933,1
19812,9906,666.9692562,2
19813,9907,279.6029908,1
19814,9907,346.0013593,2
19815,9908,1640.738862,1
19816,9908,3109.749251,2
19817,9909,742.6352646,1
19818,9909,880.3019456,2
19819,9910,803.1444549,1
19820,9910,821.3231434,2
19821,9911,713.5312167,1
19822,9911,727.8144775,2
19823,9912,2077.740632,1
19824,9912,2616.180858,2
19825,9913,989.3496882,1
19826,9913,999.2232175,2
19827,9914,759.0124574,1
19828,9914,891.7644309,2
19829,9915,1333.069225,1
19830,9915,1335.749503,2
19831,9916,984.4504373,1
19832,9916,1074.747037,2
19833,9917,757.6458399,1
19834,9917,4130.378527,2
19835,9918,1860.477599,1
19836,9918,2838.764607,2
19837,9919,1040.27117,1
19838,9919,1051.807949,2
19839,9920,344.154509,1
19840,9920,409.9347417,2
19841,9921,1389.698944,1
19842,9921,1393.818883,2
19843,9922,2175.66531,1
19844,9922,2552.130169,2
19845,9923,447.038235,1
19846,9923,490.5817121,2
19847,9924,380.9968389,1
19848,9924,435.7775732,2
19849,9925,401.1555541,1
19850,9925,451.9386551,2
19851,9926,573.3703889,1
19852,9926,592.5619379,2
19853,9927,480.7453549,1
19854,9927,517.4232166,2
19855,9928,1085.344293,1
19856,9928,1099.016588,2
19857,9929,930.0826453,1
19858,9929,945.7101025,2
19859,9930,1588.196673,1
19860,9930,3121.943095,2
19861,9931,2045.301905,1
19862,9931,2627.398536,2
19863,9932,1703.544109,1
19864,9932,2458.166959,2
19865,9933,1448.99057,1
19866,9933,1454.456752,2
19867,9934,1267.36693,1
19868,9934,1271.89298,2
19869,9935,820.1390617,1
19870,9935,4081.667307,2
19871,9936,634.4461046,1
19872,9936,646.3088533,2
19873,9937,977.6582106,1
19874,9937,3811.163316,2
19875,9938,405.6181537,1
19876,9938,471.4238159,2
19877,9939,1244.70739,1
19878,9939,3489.343063,2
19879,9940,497.0515598,1
19880,9940,712.8874741,2
19881,9941,1170.925528,1
19882,9941,3582.277876,2
19883,9942,690.4657515,1
19884,9942,695.7400022,2
19885,9943,1624.357672,1
19886,9943,3126.707408,2
19887,9944,797.3221685,1
19888,9944,799.4417873,2
19889,9945,1596.439442,1
19890,9945,3146.246907,2
19891,9946,660.9201652,1
19892,9946,4020.654311,2
19893,9947,1826.346687,1
19894,9947,2843.778938,2
19895,9948,731.1577565,1
19896,9948,732.150512,2
19897,9949,1235.817791,1
19898,9949,1242.455517,2
19899,9950,1412.984429,1
19900,9950,3288.710656,2
19901,9951,1319.882957,1
19902,9951,3385.400772,2
19903,9952,843.8368471,1
19904,9952,849.9570972,2
19905,9953,889.6669665,1
19906,9953,897.8249908,2
19907,9954,677.2319376,1
19908,9954,4077.320781,2
19909,9955,632.3532666,1
19910,9955,634.5223754,2
19911,9956,1149.586667,1
19912,9956,1163.363505,2
19913,9957,997.9745261,1
19914,9957,1012.077309,2
19915,9958,475.493663,1
19916,9958,533.9934088,2
19917,9959,543.4750856,1
19918,9959,588.5163334,2
19919,9960,1384.796067,1
19920,9960,1394.444907,2
19921,9961,464.9494154,1
19922,9961,530.4504844,2
19923,9962,1503.850209,1
19924,9962,3196.880526,2
19925,9963,1055.98296,1
19926,9963,1069.49126,2
19927,9964,960.3558854,1
19928,9964,966.6492621,2
19929,9965,1203.487071,1
19930,9965,1218.625752,2
19931,9966,534.6540539,1
19932,9966,658.3113036,2
19933,9967,322.9603426,1
19934,9967,541.459475,2
19935,9968,1989.736432,1
19936,9968,2661.443687,2
19937,9969,1522.666975,1
19938,9969,3640.660095,2
19939,9970,540.4703679,1
19940,9970,595.9657962,2
19941,9971,990.1851726,1
19942,9971,998.1779421,2
19943,9972,694.7415635,1
19944,9972,696.3396089,2
19945,9973,903.1194453,1
19946,9973,3861.858078,2
19947,9974,1469.061183,1
19948,9974,1476.96839,2
19949,9975,724.2277067,1
19950,9975,4098.592143,2
19951,9976,1792.806729,1
19952,9976,2869.552262,2
19953,9977,531.0570395,1
19954,9977,595.4364547,2
19955,9978,556.6854638,1
19956,9978,3923.75305,2
19957,9979,1776.935171,1
19958,9979,2578.401226,2
19959,9980,737.0411753,1
19960,9980,753.2832031,2
19961,9981,623.9606508,1
19962,9981,671.7241802,2
19963,9982,576.1994435,1
19964,9982,3978.785082,2
19965,9983,1111.984515,1
19966,9983,1123.723334,2
19967,9984,1257.435905,1
19968,9984,1273.532921,2
19969,9985,458.6194637,1
19970,9985,666.1701519,2
19971,9986,787.7329007,1
19972,9986,803.4161418,2
19973,9987,598.7751383,1
19974,9987,652.2027476,2
19975,9988,1771.986086,1
19976,9988,2668.933978,2
19977,9989,822.8322517,1
19978,9989,834.2817001,2
19979,9990,880.1058768,1
19980,9990,888.8170271,2
19981,9991,1965.71074,1
19982,9991,2688.363363,2
19983,9992,1166.178561,1
19984,9992,1176.225563,2
19985,9993,1316.819914,1
19986,9993,1333.465703,2
19987,9994,586.117406,1
19988,9994,650.1341282,2
19989,9995,378.4897506,1
19990,9995,502.7069207,2
19991,9996,694.2311031,1
19992,9996,738.4485032,2
19993,9997,1614.646799,1
19994,9997,1620.803687,2
19995,9998,662.9311779,1
19996,9998,716.0772389,2
19997,9999,915.8481696,1
19998,9999,920.6928859,2
19999,10000,1764.978447,1
20000,10000,2876.174815,2
20001,10001,830.4824995,1
20002,10001,3872.192488,2
20003,10002,873.9197029,1
20004,10002,3884.054343,2
20005,10003,1061.673646,1
20006,10003,3622.919415,2
20007,10004,637.3702665,1
20008,10004,4022.506441,2
20009,10005,1133.428981,1
20010,10005,3526.762191,2
20011,10006,2059.049295,1
20012,10006,2567.253426,2
20013,10007,1235.839113,1
20014,10007,3430.259105,2
20015,10008,1316.379666,1
20016,10008,3336.307669,2
20017,10009,974.4762832,1
20018,10009,976.0973835,2
20019,10010,1362.470038,1
20020,10010,1378.412236,2
20021,10011,443.3688853,1
20022,10011,3813.06393,2
20023,10012,1222.728397,1
20024,10012,1231.569461,2
20025,10013,1704.713982,1
20026,10013,1715.090618,2
20027,10014,762.6815178,1
20028,10014,799.9316856,2
20029,10015,460.8152656,1
20030,10015,3866.884766,2
20031,10016,1034.750843,1
20032,10016,1035.607974,2
20033,10017,1403.557832,1
20034,10017,3234.947031,2
20035,10018,566.2309838,1
20036,10018,739.4695703,2
20037,10019,719.6287967,1
20038,10019,771.7112231,2
20039,10020,670.0839078,1
20040,10020,733.3747092,2
20041,10021,1416.095423,1
20042,10021,1427.513989,2
20043,10022,1099.179541,1
20044,10022,1102.115275,2
20045,10023,1648.479706,1
20046,10023,2983.147462,2
20047,10024,1419.263316,1
20048,10024,1434.358191,2
20049,10025,1450.175043,1
20050,10025,1459.742661,2
20051,10026,1486.613147,1
20052,10026,3159.723903,2
20053,10027,226.170899,1
20054,10027,350.0276793,2
20055,10028,1853.60353,1
20056,10028,2770.845931,2
20057,10029,889.2033823,1
20058,10029,901.9659057,2
20059,10030,1290.691527,1
20060,10030,1299.991213,2
20061,10031,2134.755564,1
20062,10031,2520.088535,2
20063,10032,828.8617657,1
20064,10032,856.03137,2
20065,10033,191.9686828,1
20066,10033,320.3426017,2
20067,10034,943.3938271,1
20068,10034,944.465817,2
20069,10035,764.4258668,1
20070,10035,3904.08547,2
20071,10036,780.8784345,1
20072,10036,832.1722864,2
20073,10037,1166.279653,1
20074,10037,1170.693231,2
20075,10038,343.4828084,1
20076,10038,3719.008168,2
20077,10039,545.6352749,1
20078,10039,3915.210536,2
20079,10040,1477.26174,1
20080,10040,1491.155687,2
20081,10041,604.2131412,1
20082,10041,3947.57584,2
20083,10042,978.1846326,1
20084,10042,993.2773165,2
20085,10043,1233.387512,1
20086,10043,1239.477506,2
20087,10044,399.3170387,1
20088,10044,552.0273082,2
20089,10045,1775.864964,1
20090,10045,1784.909118,2
20091,10046,744.0171435,1
20092,10046,805.0561378,2
20093,10047,1041.502703,1
20094,10047,1054.35353,2
20095,10048,1359.831405,1
20096,10048,1368.364545,2
